distance_m;elapsed_time_s;elevation_gain_m;mean_km_per_week;mean_training_days_per_week;gender_binary;level
5269;4812;548;27,43548981;2,055555556;1;2
5264;1857;93;27,11409602;2,462686567;0;2
5262,6;2019;20,5;17,062791;1,91;1;2
5259,7;1770;31;35,55126737;2,78245614;1;3
5259;1961;241,4;48,46767133;4,251748252;0;3
5258,7;1845;74;49,83286849;3,903361345;0;3
5258;1848;74,3;32,05869068;2,949152542;1;2
5257,8;1787;34,6;9,779634615;1,5;0;1
5257,8;5608;590,3;22,32507174;2,22826087;0;2
5257,5;1801;0;35,01329236;3,649681529;0;3
5257;1849;176,4;48,46767133;4,251748252;0;3
5256,7;1590;0;49,83286849;3,903361345;0;3
5256,5;1439;171,2;42,81280479;3,323943662;0;3
5256,5;2009;26,1;12,50950127;2,037974684;1;2
5256,2;2158;0;12,50950127;2,037974684;1;2
5256,1;1649;32;33,13721136;2,352272727;0;2
5255,1;1886;79;36,5462183;3,006535948;0;3
5254,6;2065;71,1;12,50950127;2,037974684;1;2
5254,1;1391;51;42,81280479;3,323943662;0;3
5253,1;1419;0;18,72186822;1,635658915;0;2
5252,9;1696;34;15,43187159;1,869318182;0;2
5252,8;1760;0;32,91861949;2,861538462;0;3
5252;1905;26,6;11,19782444;1,6;0;2
5252;1944;45;32,40464657;2,783393502;0;2
5251,9;2168;53,6;16,18071008;1,823529412;1;2
5250,9;2501;41,8;13,98158333;1,866666667;1;1
5250,8;1609;7,1;30,50147568;2,8;1;2
5250,3;1624;13,5;26,15680562;2,404494382;0;2
5250,3;1990;168,1;21,61906646;2,012658228;0;2
5249,8;2082;20,9;17,062791;1,91;1;2
5249,3;1794;19;49,80321538;4,923076923;0;2
5249,3;5411;0;32,79745989;2,962566845;1;2
5249,1;1937;69;15,65447328;1,948275862;1;2
5247,6;2129;21;10,91062093;1,534883721;1;2
5247,4;1486;53;22,99254251;2,173913043;0;2
5243,8;1938;77;32,77798121;2,731543624;0;2
5243;1837;67;32,79745989;2,962566845;1;2
5241,8;1594;24,1;53,04576144;4,509803922;0;3
5239,8;1753;15,5;53,04576144;4,509803922;0;3
5239,2;1415;29;52,1345837;5,75;0;3
5238,9;1912;0;24,57898271;2,247663551;0;2
5238,7;1994;42,5;12,50950127;2,037974684;1;2
5238;2105;59;9,483446809;1,255319149;0;1
5237,8;1473;15,4;25,80203762;2,732673267;0;2
5237,2;5949;577,6;56,81350076;5,114503817;1;3
5237,2;5949;577,6;56,81350076;5,114503817;1;3
5237;2157;79;33,88067075;2,301886792;0;2
5236,9;2707;38,8;31,64926337;2,238683128;0;3
5235,3;1326;23,6;39,94094043;3,468085106;1;3
5234,6;2043;0;52,1345837;5,75;0;3
5234,4;1609;92;52,1345837;5,75;0;3
5232,8;2514;418;32,43651165;2,446601942;0;2
5232,6;1246;19;28,21866111;2,272222222;0;2
5231,7;2143;43,4;16,18071008;1,823529412;1;2
5231,1;1801;27,3;39,94094043;3,468085106;1;3
5231;1800;110;15,38307037;1,888888889;1;2
5230,5;1921;204,5;34,30544052;2,758169935;0;2
5230,1;2862;125;15,43187159;1,869318182;0;2
5228,9;1797;22;33,13721136;2,352272727;0;2
5228,7;2013;28,4;26,15680562;2,404494382;0;2
5227,5;4079;0;32,79745989;2,962566845;1;2
5226,3;1690;12,7;13,65746667;1,587301587;0;2
5226,3;1774;35;53,04576144;4,509803922;0;3
5226,2;2531;20;55,17231143;3,96;0;3
5226;1995;58;31,77827246;2,920289855;0;2
5225;1693;29,7;26,70785694;2,4375;0;2
5225;2062;131;31,77827246;2,920289855;0;2
5224;1690;76,6;15,38307037;1,888888889;1;2
5223,9;2181;97;26,47819712;2,49201278;0;2
5222,9;1696;95;25,96158194;2,656387665;0;2
5222,6;1227;20;52,1345837;5,75;0;3
5222;3983;44;26,15680562;2,404494382;0;2
5220,8;923;11;85,100225;6,326086957;0;3
5220,8;1805;0;20,18033043;2,277173913;1;2
5220,1;2050;181,3;22,32507174;2,22826087;0;2
5219,7;1180;22;35,01329236;3,649681529;0;3
5218,6;2085;32;37,90207398;3,520325203;0;2
5217,3;1699;19;38,475968;3,34;1;2
5217;1668;55,3;31,65486517;2,876404494;0;2
5215,5;1707;98,4;35,01329236;3,649681529;0;3
5214,2;1746;0;20,18033043;2,277173913;1;2
5214;2128;34;37,90207398;3,520325203;0;2
5213,7;1661;29,9;53,04576144;4,509803922;0;3
5213,5;2280;97,6;15,38307037;1,888888889;1;2
5213,3;1308;29;38,475968;3,34;1;2
5213,1;1172;10;32,91861949;2,861538462;0;3
5213;2143;19,9;10,91062093;1,534883721;1;2
5211,2;1398;6;55,17231143;3,96;0;3
5211;1546;36;33,13721136;2,352272727;0;2
5210,4;2551;53,1;10,1607625;1,464285714;1;1
5209,3;1453;42,1;35,55126737;2,78245614;1;3
5209;3200;67;33,02951532;2,657657658;0;2
5207,4;1695;2;15,43187159;1,869318182;0;2
5207;1624;44,4;33,02951532;2,657657658;0;2
5207;1766;19,6;20,18033043;2,277173913;1;2
5206,2;1426;110,5;25,80203762;2,732673267;0;2
5205,6;1497;34;52,1345837;5,75;0;3
5204,1;2054;19,1;12,21489853;1,676470588;1;2
5203,7;1652;383,6;42,81280479;3,323943662;0;3
5203;1691;18;25,96158194;2,656387665;0;2
5202,6;1962;12,4;13,98158333;1,866666667;1;1
5202,4;2306;0;32,79745989;2,962566845;1;2
5201,4;1806;54;22,99254251;2,173913043;0;2
5201,1;1627;176,7;35,55126737;2,78245614;1;3
5199,6;1616;29,6;53,04576144;4,509803922;0;3
5199,2;1746;50;22,99254251;2,173913043;0;2
5199;1716;59;38,475968;3,34;1;2
5198,5;1921;108,3;25,59271481;2,101851852;0;2
5197,5;1581;51,3;31,70451304;2,739130435;0;2
5195,5;1539;23,3;53,04576144;4,509803922;0;3
5195,3;1895;9;26,15680562;2,404494382;0;2
5195,1;1829;11;42,81280479;3,323943662;0;3
5194,8;1705;95;56,81350076;5,114503817;1;3
5194,8;1705;95;56,81350076;5,114503817;1;3
5194,6;1801;12;74,12692662;5,179856115;0;3
5194,3;1801;52,8;35,01329236;3,649681529;0;3
5194;1622;41;32,40464657;2,783393502;0;2
5194;2674;222;37,90207398;3,520325203;0;2
5192,7;1504;20;48,57342128;3,964539007;0;2
5192;1607;133,2;33,02951532;2,657657658;0;2
5191,8;1698;45,3;30,50147568;2,8;1;2
5191,7;2158;27;37,90207398;3,520325203;0;2
5191,4;3974;997,4;48,46767133;4,251748252;0;3
5189,6;1687;11;21,55697246;2,014492754;0;2
5188,9;1363;44,2;53,31155238;3,428571429;0;3
5187;1796;69,4;32,79745989;2,962566845;1;2
5187;2027;125;27,79998768;2,611374408;0;2
5186,3;4168;426;28,73009742;2,812903226;1;2
5186;3691;286,2;30,0347156;2,770642202;1;2
5184,6;1943;34,1;13,65746667;1,587301587;0;2
5184,2;1498;100,9;25,80203762;2,732673267;0;2
5184;1538;83,4;27,38660654;2,411214953;0;2
5183,9;2071;14;32,91861949;2,861538462;0;3
5183,3;1821;47;48,57342128;3,964539007;0;2
5183,3;1870;19;26,42394618;2,145454545;0;2
5181,5;1550;10,3;53,04576144;4,509803922;0;3
5180,1;1626;44,1;12,75184186;1,88372093;1;1
5179,9;1400;19;24,44736727;2,345454545;0;2
5179,7;2016;89;25,96158194;2,656387665;0;2
5179,6;1694;44;56,81350076;5,114503817;1;3
5179,6;1694;44;56,81350076;5,114503817;1;3
5179,4;1989;235,5;35,805175;3,048780488;1;3
5179,3;1490;82;25,96158194;2,656387665;0;2
5177,7;1746;23;26,42394618;2,145454545;0;2
5177,4;1595;30;53,04576144;4,509803922;0;3
5177,4;2130;166;32,77798121;2,731543624;0;2
5177,1;4895;12;25,96158194;2,656387665;0;2
5176,8;2287;19;25,96158194;2,656387665;0;2
5175,8;2030;30;51,28863644;3,796610169;0;3
5175,6;1872;87;27,11409602;2,462686567;0;2
5175,2;1261;47,6;53,04576144;4,509803922;0;3
5174,7;1081;2;52,1345837;5,75;0;3
5174,3;1921;11,7;26,15680562;2,404494382;0;2
5174,3;2057;16;21,43150709;1,724409449;0;2
5173,9;1614;35,2;53,04576144;4,509803922;0;3
5173,9;1960;26;48,57342128;3,964539007;0;2
5171,7;1398;64;35,55126737;2,78245614;1;3
5171,2;1295;31;28,21866111;2,272222222;0;2
5171,2;1904;60,8;26,70785694;2,4375;0;2
5168;1557;24;25,77178523;2,488636364;0;2
5165,7;3828;561,8;28,73009742;2,812903226;1;2
5165,2;2314;323,3;42,81280479;3,323943662;0;3
5165,1;2804;18,9;49,11819406;3,559440559;0;3
5163,9;1448;48,3;25,80203762;2,732673267;0;2
5163,2;1996;77,8;32,05869068;2,949152542;1;2
5163;2011;127;31,65486517;2,876404494;0;2
5162,5;2095;110;31,77827246;2,920289855;0;2
5160,3;1405;0;18,72186822;1,635658915;0;2
5159,7;1801;34,5;30,0347156;2,770642202;1;2
5157,4;1949;69,8;32,05869068;2,949152542;1;2
5154,4;1850;74,7;49,11819406;3,559440559;0;3
5152,7;1922;25;37,90207398;3,520325203;0;2
5151,4;1926;35,3;12,21489853;1,676470588;1;2
5150,5;1791;13,4;15,65447328;1,948275862;1;2
5150,5;2061;27,9;20,7718675;2,075;1;2
5150,1;1463;100,9;25,80203762;2,732673267;0;2
5150;1524;94,6;15,38307037;1,888888889;1;2
5149,2;1380;63,1;35,55126737;2,78245614;1;3
5148,9;1633;0;49,83286849;3,903361345;0;3
5147,9;2020;116;56,81350076;5,114503817;1;3
5147,9;2020;116;56,81350076;5,114503817;1;3
5147,6;1384;72;48,57342128;3,964539007;0;2
5147,6;3061;334,6;31,64926337;2,238683128;0;3
5147;1381;108,5;25,80203762;2,732673267;0;2
5145;1917;106;48,57342128;3,964539007;0;2
5144;1468;19,2;30,0347156;2,770642202;1;2
5143,7;1454;71,7;22,99254251;2,173913043;0;2
5143;3317;823,4;30,0347156;2,770642202;1;2
5142,2;1812;0;12,21489853;1,676470588;1;2
5142,2;5046;0;32,79745989;2,962566845;1;2
5141,9;1801;19;74,12692662;5,179856115;0;3
5141,9;1801;19;74,12692662;5,179856115;0;3
5141,8;2181;79;26,47819712;2,49201278;0;2
5141,2;1621;28,2;30,0347156;2,770642202;1;2
5140,9;1693;37;56,81350076;5,114503817;1;3
5140,9;1693;37;56,81350076;5,114503817;1;3
5140,9;1739;11;56,81350076;5,114503817;1;3
5140,9;1739;11;56,81350076;5,114503817;1;3
5140,7;1226;11;52,1345837;5,75;0;3
5138,6;1947;91,5;12,50950127;2,037974684;1;2
5138,6;2001;15;25,96158194;2,656387665;0;2
5137,8;2077;118,8;12,50950127;2,037974684;1;2
5137;2416;250;31,77827246;2,920289855;0;2
5137;2490;21;30,0347156;2,770642202;1;2
5136;1877;21,9;13,65746667;1,587301587;0;2
5136;2015;66,9;32,79745989;2,962566845;1;2
5136;4341;198;35,42519715;2,544483986;0;2
5135,6;2260;112;32,77798121;2,731543624;0;2
5135,5;1977;1;15,43187159;1,869318182;0;2
5135;1825;48;27,79998768;2,611374408;0;2
5134;1993;102;31,77827246;2,920289855;0;2
5133,7;1266;14;15,43187159;1,869318182;0;2
5133,3;1570;54;25,77178523;2,488636364;0;2
5132,1;1893;35,1;27,79998768;2,611374408;0;2
5131,9;1427;94;25,96158194;2,656387665;0;2
5131,5;1949;30,4;12,21489853;1,676470588;1;2
5131,4;2138;41,8;30,0347156;2,770642202;1;2
5131;1339;22,2;31,65486517;2,876404494;0;2
5130,6;2140;6,8;10,91062093;1,534883721;1;2
5130,5;1374;4;22,99254251;2,173913043;0;2
5129;1891;43;26,47819712;2,49201278;0;2
5127,9;1863;19,6;13,65746667;1,587301587;0;2
5127,9;2168;26,8;55,17231143;3,96;0;3
5127,4;1512;26;49,83286849;3,903361345;0;3
5127,1;1641;72,6;53,04576144;4,509803922;0;3
5127;1414;112;33,02951532;2,657657658;0;2
5126,7;1395;18,6;22,99254251;2,173913043;0;2
5126,5;1621;116;25,96158194;2,656387665;0;2
5125,9;1642;92;56,81350076;5,114503817;1;3
5125,9;1642;92;56,81350076;5,114503817;1;3
5124,3;2608;324;56,81350076;5,114503817;1;3
5124,3;2608;324;56,81350076;5,114503817;1;3
5124;1370;22,3;32,06867385;2,261538462;0;2
5123,8;1948;83,7;32,05869068;2,949152542;1;2
5123,5;1877;8;26,47819712;2,49201278;0;2
5123,4;1764;42;11,19782444;1,6;0;2
5122,7;1482;32,1;35,55126737;2,78245614;1;3
5122,6;1378;62,9;22,99254251;2,173913043;0;2
5122;1799;98,6;32,79745989;2,962566845;1;2
5121,9;1748;31;25,96158194;2,656387665;0;2
5120,8;1244;50;52,1345837;5,75;0;3
5120,2;2731;248,5;53,31155238;3,428571429;0;3
5120;1726;21,3;53,04576144;4,509803922;0;3
5119,9;1741;127,7;35,01329236;3,649681529;0;3
5119,6;1587;36,8;10,10237292;1,354166667;0;2
5118,7;1733;7,9;85,100225;6,326086957;0;3
5118,5;1900;97;31,77827246;2,920289855;0;2
5118,5;2011;110,3;12,50950127;2,037974684;1;2
5117,5;1998;75;15,65447328;1,948275862;1;2
5116,1;1647;47;26,15680562;2,404494382;0;2
5116;1951;38;48,57342128;3,964539007;0;2
5115,9;1902;13,2;17,062791;1,91;1;2
5115,7;1268;3;22,99254251;2,173913043;0;2
5115,6;1512;0;85,100225;6,326086957;0;3
5115,2;1589;33,3;35,55126737;2,78245614;1;3
5113,3;1026;0;52,1345837;5,75;0;3
5112,7;1340;119,7;25,59271481;2,101851852;0;2
5112,4;2447;202,3;32,33405465;2,918604651;0;2
5112,3;1915;36,3;12,21489853;1,676470588;1;2
5112,2;1835;48,5;12,21489853;1,676470588;1;2
5111,3;2055;22;48,57342128;3,964539007;0;2
5110,9;1801;15,2;53,04576144;4,509803922;0;3
5110,7;1493;15;11,19782444;1,6;0;2
5110,7;1864;35,5;12,21489853;1,676470588;1;2
5110,6;1527;12;52,1345837;5,75;0;3
5110,1;1856;370,2;42,81280479;3,323943662;0;3
5110;1250;54,4;25,80203762;2,732673267;0;2
5109,8;1633;34;23,4131;2,106382979;0;2
5108,5;1915;23,7;12,21489853;1,676470588;1;2
5108;1319;227;28,76237419;1,720430108;0;2
5107,9;6791;0;32,79745989;2,962566845;1;2
5107,3;1597;101;25,80203762;2,732673267;0;2
5107,1;2003;15,6;12,21489853;1,676470588;1;2
5106,5;1771;27,5;27,79998768;2,611374408;0;2
5106,5;1961;20,2;12,21489853;1,676470588;1;2
5106,5;1999;22,7;12,21489853;1,676470588;1;2
5106;1421;118,6;30,0347156;2,770642202;1;2
5106;1664;59;42,81280479;3,323943662;0;3
5105,8;1384;42;52,1345837;5,75;0;3
5105;1793;95;15,38307037;1,888888889;1;2
5104,7;1233;3;52,1345837;5,75;0;3
5104,3;2067;137;32,05869068;2,949152542;1;2
5103,8;1815;114,6;12,50950127;2,037974684;1;2
5103,7;1517;47;32,43651165;2,446601942;0;2
5103,6;2103;17,2;17,062791;1,91;1;2
5103;1994;77;15,65447328;1,948275862;1;2
5102;1534;100,2;22,11056038;1,830188679;0;2
5100;1380;0;23,41419492;1,949152542;0;2
5100;2100;0;16,18071008;1,823529412;1;2
5099,6;3484;565;33,13721136;2,352272727;0;2
5099,2;1645;20,9;35,805175;3,048780488;1;3
5098,8;1754;69;53,04576144;4,509803922;0;3
5095,4;1196;50,7;53,04576144;4,509803922;0;3
5092,2;1640;48;25,77178523;2,488636364;0;2
5092;1430;36,2;30,0347156;2,770642202;1;2
5092;1875;23,8;24,57898271;2,247663551;0;2
5091,8;1824;129;25,80203762;2,732673267;0;2
5091,6;1557;43,4;17,062791;1,91;1;2
5091;5353;380,3;32,43651165;2,446601942;0;2
5090,4;1430;14;25,77178523;2,488636364;0;2
5088,8;1164;16;25,77178523;2,488636364;0;2
5088,1;1525;147,7;25,80203762;2,732673267;0;2
5088,1;1536;34,5;26,70785694;2,4375;0;2
5087,7;1245;0;35,55126737;2,78245614;1;3
5087;3280;415,2;30,0347156;2,770642202;1;2
5087;4847;1049;15,38307037;1,888888889;1;2
5086,5;2005;131,5;48,46767133;4,251748252;0;3
5086,2;1806;48,7;32,79745989;2,962566845;1;2
5086;1757;69,6;31,77827246;2,920289855;0;2
5085,6;1210;78;26,15680562;2,404494382;0;2
5085,5;1727;10,6;49,83286849;3,903361345;0;3
5085,2;1449;25,6;26,47819712;2,49201278;0;2
5085,1;1801;126,3;32,40464657;2,783393502;0;2
5085;2721;77,8;49,11819406;3,559440559;0;3
5084,7;2033;7;16,18071008;1,823529412;1;2
5084;1908;15;25,59271481;2,101851852;0;2
5083,9;2194;89,1;15,38307037;1,888888889;1;2
5083;1706;36,4;21,61906646;2,012658228;0;2
5082,7;1963;0;24,57898271;2,247663551;0;2
5082,1;1785;93,4;39,94094043;3,468085106;1;3
5081;3068;290,2;37,90207398;3,520325203;0;2
5080,5;1311;20;22,99254251;2,173913043;0;2
5080,1;1596;27,3;32,40464657;2,783393502;0;2
5080,1;1803;18;32,05869068;2,949152542;1;2
5079,8;1731;16,6;26,42394618;2,145454545;0;2
5079,4;2419;15,7;15,65447328;1,948275862;1;2
5079,3;1956;98,3;31,64926337;2,238683128;0;3
5079;1517;47,6;33,02951532;2,657657658;0;2
5078,5;1025;16;22,99254251;2,173913043;0;2
5078,3;2001;24;22,86740702;2,368421053;0;2
5077,7;1600;106;22,99254251;2,173913043;0;2
5076,6;1637;65,6;26,70785694;2,4375;0;2
5075,7;1626;16;52,1345837;5,75;0;3
5075,4;2030;30;22,86740702;2,368421053;0;2
5075;1884;57;32,79745989;2,962566845;1;2
5073,7;2766;441;21,61906646;2,012658228;0;2
5073,1;1343;11,1;27,79998768;2,611374408;0;2
5073,1;1592;12,8;12,21489853;1,676470588;1;2
5072,8;1807;21,4;28,73009742;2,812903226;1;2
5072,6;1814;14,8;13,65746667;1,587301587;0;2
5072,1;1663;27,3;53,04576144;4,509803922;0;3
5071,9;2211;83,9;13,98158333;1,866666667;1;1
5071,8;1486;0;26,15680562;2,404494382;0;2
5071,5;3189;436;29,28912177;2,306122449;0;2
5070,3;1518;0;22,99254251;2,173913043;0;2
5070;1792;43,4;12,50950127;2,037974684;1;2
5069,7;1365;0;26,70785694;2,4375;0;2
5067,7;2028;38,2;12,21489853;1,676470588;1;2
5067,3;2080;75,3;32,33405465;2,918604651;0;2
5065,9;1764;16;15,43187159;1,869318182;0;2
5064,8;1304;73;52,1345837;5,75;0;3
5064;1126;19;26,15680562;2,404494382;0;2
5064;1801;0;74,12692662;5,179856115;0;3
5063,7;1526;0;26,70785694;2,4375;0;2
5063,7;1919;61,8;12,50950127;2,037974684;1;2
5063,6;1561;38;52,1345837;5,75;0;3
5063,4;1852;33,9;12,21489853;1,676470588;1;2
5063,3;1784;95,1;12,75184186;1,88372093;1;1
5062,6;1896;19;74,12692662;5,179856115;0;3
5062,3;1487;24;25,77178523;2,488636364;0;2
5061,7;1469;8,8;11,49623929;1,464285714;0;2
5061,1;1891;32,9;25,80203762;2,732673267;0;2
5061;1116;70;36,5462183;3,006535948;0;3
5060,8;1538;30;53,04576144;4,509803922;0;3
5059,3;1624;88,2;49,11819406;3,559440559;0;3
5059,1;2356;8;55,17231143;3,96;0;3
5058,8;1804;75,3;32,33405465;2,918604651;0;2
5058,2;1440;36;33,13721136;2,352272727;0;2
5057,5;1253;17,3;32,06867385;2,261538462;0;2
5057,5;2039;126,4;32,40464657;2,783393502;0;2
5057,4;1381;0;35,55126737;2,78245614;1;3
5057,3;1864;73;32,33405465;2,918604651;0;2
5057;1436;31;44,22259315;2,835616438;1;2
5056,2;1972;12,9;27,79998768;2,611374408;0;2
5056,2;2000;51,6;12,21489853;1,676470588;1;2
5055,5;1418;19,2;38,475968;3,34;1;2
5055,2;1494;26;52,1345837;5,75;0;3
5055;1791;14;32,79745989;2,962566845;1;2
5054,9;1241;55,2;26,70785694;2,4375;0;2
5054,5;1703;156,3;25,59271481;2,101851852;0;2
5054,4;1776;37,8;12,21489853;1,676470588;1;2
5054,3;1989;36,6;12,21489853;1,676470588;1;2
5054,2;1558;6;49,83286849;3,903361345;0;3
5054;2071;50,4;18,58766481;2,037037037;0;2
5054;2745;354;37,90207398;3,520325203;0;2
5053,2;1960;43,5;15,6107747;1,56626506;0;2
5053;1755;35;25,59271481;2,101851852;0;2
5052,5;1739;22;12,75184186;1,88372093;1;1
5051,9;1941;226;32,77798121;2,731543624;0;2
5050,8;1248;87;51,28863644;3,796610169;0;3
5050,8;1652;37;42,81280479;3,323943662;0;3
5050,7;2027;0;27,79998768;2,611374408;0;2
5050,4;1756;91,7;12,75184186;1,88372093;1;1
5050,2;1234;0;35,55126737;2,78245614;1;3
5050,2;1620;36;27,79998768;2,611374408;0;2
5050;1612;13;27,79998768;2,611374408;0;2
5049,8;2011;87,8;21,61906646;2,012658228;0;2
5049,6;1765;17,2;12,50950127;2,037974684;1;2
5048,1;1763;449,9;42,81280479;3,323943662;0;3
5048;1238;17,2;36,5462183;3,006535948;0;3
5047,1;1282;109,1;25,80203762;2,732673267;0;2
5046,8;1788;14,1;12,50950127;2,037974684;1;2
5046,2;1885;35,8;12,21489853;1,676470588;1;2
5045,1;2038;198,6;49,11819406;3,559440559;0;3
5045;2980;43,2;33,02951532;2,657657658;0;2
5044,1;1608;31;48,57342128;3,964539007;0;2
5044;1569;30,8;53,04576144;4,509803922;0;3
5043,9;2141;73;15,65447328;1,948275862;1;2
5043,8;1804;0;35,01329236;3,649681529;0;3
5043,6;2329;77;48,57342128;3,964539007;0;2
5043,2;1335;53;26,15680562;2,404494382;0;2
5043,1;1919;11;26,42394618;2,145454545;0;2
5043;2003;75;31,77827246;2,920289855;0;2
5042,8;1589;42;56,81350076;5,114503817;1;3
5042,8;1589;42;56,81350076;5,114503817;1;3
5042,7;2013;10;26,47819712;2,49201278;0;2
5042,4;1369;41,4;32,91861949;2,861538462;0;3
5042,3;1214;0;35,55126737;2,78245614;1;3
5042;2182;0;52,1345837;5,75;0;3
5040,3;3278;413;32,43651165;2,446601942;0;2
5040;1458;29,1;20,18033043;2,277173913;1;2
5039,8;1574;1;26,15680562;2,404494382;0;2
5039,7;2145;38,6;25,80203762;2,732673267;0;2
5039;1761;113;31,77827246;2,920289855;0;2
5038,9;1359;21,4;53,04576144;4,509803922;0;3
5037,8;1007;36;52,1345837;5,75;0;3
5037,8;1148;29;32,91861949;2,861538462;0;3
5037,8;1735;75,2;32,33405465;2,918604651;0;2
5037,2;1577;21,4;12,21489853;1,676470588;1;2
5037;1373;73;52,1345837;5,75;0;3
5036,9;1043;27;52,1345837;5,75;0;3
5036,3;1691;68,3;32,33405465;2,918604651;0;2
5036,1;1885;100,7;25,80203762;2,732673267;0;2
5035,9;2262;142;48,57342128;3,964539007;0;2
5035,5;2329;40;22,99254251;2,173913043;0;2
5035;1785;35;25,59271481;2,101851852;0;2
5034,4;1951;78,6;12,50950127;2,037974684;1;2
5034,3;1886;39,2;12,21489853;1,676470588;1;2
5034,1;1521;32,7;21,61906646;2,012658228;0;2
5033,7;1524;115,5;35,01329236;3,649681529;0;3
5033,7;1855;96,7;12,75184186;1,88372093;1;1
5033,6;1847;14,5;53,04576144;4,509803922;0;3
5033,5;1734;23;15,43187159;1,869318182;0;2
5033;1904;7;26,47819712;2,49201278;0;2
5032,4;1859;61,2;12,75184186;1,88372093;1;1
5032,3;1687;57,1;12,21489853;1,676470588;1;2
5031,7;1678;18,8;53,04576144;4,509803922;0;3
5030,7;1203;51;49,83286849;3,903361345;0;3
5030;1675;30,6;9,779634615;1,5;0;1
5029,2;1351;0;52,1345837;5,75;0;3
5029;1384;62,5;22,99254251;2,173913043;0;2
5028,5;1577;37,4;53,04576144;4,509803922;0;3
5028,5;2028;0;12,75184186;1,88372093;1;1
5028,4;3704;415;32,43651165;2,446601942;0;2
5028,3;1625;0;52,1345837;5,75;0;3
5028,2;1354;13;15,43187159;1,869318182;0;2
5027,8;1229;21,5;35,55126737;2,78245614;1;3
5027,8;1595;21,5;35,805175;3,048780488;1;3
5027,3;1591;0;30,50147568;2,8;1;2
5027,3;1842;10,6;15,65447328;1,948275862;1;2
5027,2;1639;11,2;53,04576144;4,509803922;0;3
5027,2;1810;30,7;49,11819406;3,559440559;0;3
5026,4;1602;206;32,06867385;2,261538462;0;2
5025,7;1763;38,4;12,21489853;1,676470588;1;2
5025,4;1867;54;15,65447328;1,948275862;1;2
5025,2;1802;12;24,24953391;1,973913043;0;2
5025;1766;19,2;20,18033043;2,277173913;1;2
5025;1982;68,1;32,79745989;2,962566845;1;2
5024,9;2025;11,6;12,21489853;1,676470588;1;2
5024,6;1626;39;22,86740702;2,368421053;0;2
5024,6;1900;71;48,57342128;3,964539007;0;2
5024,3;2104;56;49,80321538;4,923076923;0;2
5024,2;1223;13;28,21866111;2,272222222;0;2
5024,2;1968;92,1;32,79745989;2,962566845;1;2
5023,6;1227;81,2;25,96158194;2,656387665;0;2
5023,6;1771;13,2;20,18033043;2,277173913;1;2
5023,4;1844;70;15,65447328;1,948275862;1;2
5023,3;1581;18,9;53,04576144;4,509803922;0;3
5023,2;1014;5;26,15680562;2,404494382;0;2
5023,2;1459;16;42,81280479;3,323943662;0;3
5023,1;1801;36,4;13,98158333;1,866666667;1;1
5023;1998;56;26,47819712;2,49201278;0;2
5022,5;1517;25;53,04576144;4,509803922;0;3
5022,4;1398;19;32,77798121;2,731543624;0;2
5022,1;1502;6;52,1345837;5,75;0;3
5021,9;1140;2;35,55126737;2,78245614;1;3
5021,6;1827;20,5;12,50950127;2,037974684;1;2
5021,3;2028;17;15,65447328;1,948275862;1;2
5021;1751;11,2;32,79745989;2,962566845;1;2
5020,3;1311;47;22,99254251;2,173913043;0;2
5019,8;1833;76;15,65447328;1,948275862;1;2
5019,7;1859;67,4;12,50950127;2,037974684;1;2
5019,6;1443;35;29,28912177;2,306122449;0;2
